##########################################################
# Ostrich sorted net output file.
# Input options:
#    export_sorted_list -plotname design_openrcx_customrules_vs_invs_-40C -datatype xcap -filename sorted_xcap_customrules_-40.txt 
#
# golden_setname = invs
# target_setname = openrcx
#
# Each line represents a net pair, with fields in the
# following order.
#   - golden xcap 
#   - target xcap 
#   - absolute difference
#   - signed difference
#   - percent error
#   - notes
#
# Non-excluded nets are listed first, followed
# by excluced nets.
##############################################
_101_,_118_ NaN 0.000000 NaN NaN NaN { NF golden}
_128_,dpath.a_lt_b$in0[12] NaN 0.000307 NaN NaN NaN { NF golden}
_054_,dpath.a_lt_b$in1[3] NaN 0.000208 NaN NaN NaN { NF golden}
_009_,net70 NaN 0.000103 NaN NaN NaN { NF golden}
net45,net77 NaN 0.000056 NaN NaN NaN { NF golden}
_010_,net68 NaN 0.000296 NaN NaN NaN { NF golden}
net45,net75 NaN 0.000199 NaN NaN NaN { NF golden}
_163_,net74 NaN 0.000449 NaN NaN NaN { NF golden}
net45,net74 NaN 0.000199 NaN NaN NaN { NF golden}
_137_,net36 NaN 0.000250 NaN NaN NaN { NF golden}
_085_,net24 NaN 0.000109 NaN NaN NaN { NF golden}
_045_,_056_ NaN 0.000180 NaN NaN NaN { NF golden}
_105_,dpath.a_lt_b$in0[0] NaN 0.000445 NaN NaN NaN { NF golden}
_090_,_091_ NaN 0.000079 NaN NaN NaN { NF golden}
clknet_2_2_0_clk,dpath.a_lt_b$in0[7] NaN 0.000287 NaN NaN NaN { NF golden}
_064_,_086_ NaN 0.000061 NaN NaN NaN { NF golden}
_055_,clknet_2_2_0_clk NaN 0.000271 NaN NaN NaN { NF golden}
_104_,net81 NaN 0.000000 NaN NaN NaN { NF golden}
net47,net99 NaN 0.000000 NaN NaN NaN { NF golden}
dpath.a_lt_b$in1[6],net36 NaN 0.000018 NaN NaN NaN { NF golden}
_104_,net79 NaN 0.000235 NaN NaN NaN { NF golden}
dpath.a_lt_b$in0[9],dpath.a_lt_b$in1[9] NaN 0.000325 NaN NaN NaN { NF golden}
_046_,dpath.a_lt_b$in1[5] NaN 0.000476 NaN NaN NaN { NF golden}
_010_,net55 NaN 0.000296 NaN NaN NaN { NF golden}
net47,net96 NaN 0.000000 NaN NaN NaN { NF golden}
_101_,_116_ NaN 0.000031 NaN NaN NaN { NF golden}
dpath.a_lt_b$in0[4],net96 NaN 0.000000 NaN NaN NaN { NF golden}
clknet_1_1_0_clk,clknet_2_2_0_clk NaN 0.000038 NaN NaN NaN { NF golden}
_104_,net73 NaN 0.000404 NaN NaN NaN { NF golden}
net45,net57 NaN 0.000312 NaN NaN NaN { NF golden}
clknet_2_1_0_clk,dpath.a_lt_b$in0[14] NaN 0.000320 NaN NaN NaN { NF golden}
net25,req_msg[31] NaN 0.000019 NaN NaN NaN { NF golden}
_010_,net46 NaN 0.000025 NaN NaN NaN { NF golden}
_052_,net57 NaN 0.000350 NaN NaN NaN { NF golden}
_104_,net68 NaN 0.000000 NaN NaN NaN { NF golden}
_180_,net25 NaN 0.000296 NaN NaN NaN { NF golden}
_101_,_115_ NaN 0.000000 NaN NaN NaN { NF golden}
_011_,_043_ NaN 0.000135 NaN NaN NaN { NF golden}
_026_,net16 NaN 0.000205 NaN NaN NaN { NF golden}
_055_,clknet_2_3_0_clk NaN 0.000387 NaN NaN NaN { NF golden}
_064_,_084_ NaN 0.000000 NaN NaN NaN { NF golden}
_121_,net36 NaN 0.000055 NaN NaN NaN { NF golden}
clknet_2_1_0_clk,dpath.a_lt_b$in0[13] NaN 0.000000 NaN NaN NaN { NF golden}
dpath.a_lt_b$in1[15],dpath.a_lt_b$in1[9] NaN 0.000127 NaN NaN NaN { NF golden}
_009_,net36 NaN 0.000102 NaN NaN NaN { NF golden}
net46,net57 NaN 0.000381 NaN NaN NaN { NF golden}
_112_,_154_ NaN 0.000000 NaN NaN NaN { NF golden}
_154_,_155_ NaN 0.000066 NaN NaN NaN { NF golden}
_037_,_062_ NaN 0.000000 NaN NaN NaN { NF golden}
_039_,_105_ NaN 0.000361 NaN NaN NaN { NF golden}
_163_,net102 NaN 0.000422 NaN NaN NaN { NF golden}
net47,net58 NaN 0.000076 NaN NaN NaN { NF golden}
_014_,clknet_2_1_0_clk NaN 0.000025 NaN NaN NaN { NF golden}
_037_,_061_ NaN 0.000000 NaN NaN NaN { NF golden}
net48,net70 NaN 0.000290 NaN NaN NaN { NF golden}
clknet_2_2_0_clk,dpath.a_lt_b$in0[2] NaN 0.000090 NaN NaN NaN { NF golden}
_112_,_152_ NaN 0.000259 NaN NaN NaN { NF golden}
dpath.a_lt_b$in0[4],net55 NaN 0.000015 NaN NaN NaN { NF golden}
_018_,net73 NaN 0.000054 NaN NaN NaN { NF golden}
_063_,_064_ NaN 0.000316 NaN NaN NaN { NF golden}
_145_,net106 NaN 0.000220 NaN NaN NaN { NF golden}
_067_,dpath.a_lt_b$in0[14] NaN 0.000000 NaN NaN NaN { NF golden}
_022_,_078_ NaN 0.000171 NaN NaN NaN { NF golden}
_160_,dpath.a_lt_b$in1[2] NaN 0.000000 NaN NaN NaN { NF golden}
_130_,net55 NaN 0.000215 NaN NaN NaN { NF golden}
_010_,_157_ NaN 0.000018 NaN NaN NaN { NF golden}
_152_,dpath.a_lt_b$in1[5] NaN 0.000181 NaN NaN NaN { NF golden}
_004_,dpath.a_lt_b$in1[1] NaN 0.000012 NaN NaN NaN { NF golden}
_054_,_055_ NaN 0.000242 NaN NaN NaN { NF golden}
_065_,_105_ NaN 0.000000 NaN NaN NaN { NF golden}
clknet_0_clk,net103 NaN 0.000071 NaN NaN NaN { NF golden}
net4,req_msg[12] NaN 0.000206 NaN NaN NaN { NF golden}
_003_,clknet_2_0_0_clk NaN 0.000162 NaN NaN NaN { NF golden}
dpath.a_lt_b$in0[4],net27 NaN 0.000020 NaN NaN NaN { NF golden}
_016_,_130_ NaN 0.000000 NaN NaN NaN { NF golden}
_016_,_129_ NaN 0.000000 NaN NaN NaN { NF golden}
_087_,dpath.a_lt_b$in0[13] NaN 0.000389 NaN NaN NaN { NF golden}
_074_,_111_ NaN 0.000125 NaN NaN NaN { NF golden}
_129_,net36 NaN 0.000138 NaN NaN NaN { NF golden}
_061_,net51 NaN 0.000238 NaN NaN NaN { NF golden}
_040_,_090_ NaN 0.000071 NaN NaN NaN { NF golden}
_006_,_105_ NaN 0.000019 NaN NaN NaN { NF golden}
_018_,net36 NaN 0.000321 NaN NaN NaN { NF golden}
_015_,_112_ NaN 0.000235 NaN NaN NaN { NF golden}
_091_,dpath.a_lt_b$in0[9] NaN 0.000000 NaN NaN NaN { NF golden}
_058_,clknet_0_clk NaN 0.000000 NaN NaN NaN { NF golden}
dpath.a_lt_b$in0[9],dpath.a_lt_b$in1[0] NaN 0.000223 NaN NaN NaN { NF golden}
_057_,dpath.a_lt_b$in1[7] NaN 0.000191 NaN NaN NaN { NF golden}
resp_rdy,resp_val NaN 0.000000 NaN NaN NaN { NF golden}
_023_,_101_ NaN 0.000173 NaN NaN NaN { NF golden}
_063_,dpath.a_lt_b$in1[13] NaN 0.000139 NaN NaN NaN { NF golden}
_122_,clknet_2_2_0_clk NaN 0.000250 NaN NaN NaN { NF golden}
_101_,_105_ NaN 0.000000 NaN NaN NaN { NF golden}
net52,net61 NaN 0.000019 NaN NaN NaN { NF golden}
dpath.a_lt_b$in0[2],dpath.a_lt_b$in1[2] NaN 0.000008 NaN NaN NaN { NF golden}
_101_,dpath.a_lt_b$in0[7] NaN 0.000277 NaN NaN NaN { NF golden}
clknet_2_0_0_clk,net73 NaN 0.000202 NaN NaN NaN { NF golden}
_096_,ctrl.state.out[2] NaN 0.000317 NaN NaN NaN { NF golden}
_002_,net36 NaN 0.000000 NaN NaN NaN { NF golden}
clknet_2_0_0_clk,net71 NaN 0.000154 NaN NaN NaN { NF golden}
_069_,net81 NaN 0.000290 NaN NaN NaN { NF golden}
net55,net99 NaN 0.000210 NaN NaN NaN { NF golden}
dpath.a_lt_b$in1[7],net68 NaN 0.000015 NaN NaN NaN { NF golden}
_002_,net26 NaN 0.000026 NaN NaN NaN { NF golden}
_064_,net107 NaN 0.000169 NaN NaN NaN { NF golden}
_103_,ctrl.state.out[2] NaN 0.000094 NaN NaN NaN { NF golden}
dpath.a_lt_b$in0[11],dpath.a_lt_b$in1[13] NaN 0.000160 NaN NaN NaN { NF golden}
_063_,dpath.a_lt_b$in1[11] NaN 0.000338 NaN NaN NaN { NF golden}
net55,net94 NaN 0.000672 NaN NaN NaN { NF golden}
_173_,_175_ NaN 0.000298 NaN NaN NaN { NF golden}
_006_,_101_ NaN 0.000259 NaN NaN NaN { NF golden}
net55,net93 NaN 0.000454 NaN NaN NaN { NF golden}
_137_,_147_ NaN 0.000158 NaN NaN NaN { NF golden}
_105_,_169_ NaN 0.000031 NaN NaN NaN { NF golden}
net55,net89 NaN 0.000109 NaN NaN NaN { NF golden}
_101_,dpath.a_lt_b$in0[5] NaN 0.000008 NaN NaN NaN { NF golden}
_022_,dpath.a_lt_b$in0[3] NaN 0.000334 NaN NaN NaN { NF golden}
net55,net88 NaN 0.000019 NaN NaN NaN { NF golden}
_101_,net9 NaN 0.000076 NaN NaN NaN { NF golden}
net55,net86 NaN 0.000013 NaN NaN NaN { NF golden}
_177_,dpath.a_lt_b$in0[14] NaN 0.000290 NaN NaN NaN { NF golden}
_039_,_084_ NaN 0.000016 NaN NaN NaN { NF golden}
dpath.a_lt_b$in1[7],net55 NaN 0.000000 NaN NaN NaN { NF golden}
_112_,dpath.a_lt_b$in0[15] NaN 0.000376 NaN NaN NaN { NF golden}
clknet_1_0_0_clk,net102 NaN 0.000000 NaN NaN NaN { NF golden}
net55,net82 NaN 0.000000 NaN NaN NaN { NF golden}
_122_,net68 NaN 0.000250 NaN NaN NaN { NF golden}
net55,net79 NaN 0.000019 NaN NaN NaN { NF golden}
_083_,dpath.a_lt_b$in1[11] NaN 0.000285 NaN NaN NaN { NF golden}
dpath.a_lt_b$in1[7],net50 NaN 0.000071 NaN NaN NaN { NF golden}
_155_,net15 NaN 0.000051 NaN NaN NaN { NF golden}
_065_,_087_ NaN 0.000154 NaN NaN NaN { NF golden}
_022_,clknet_2_2_0_clk NaN 0.000046 NaN NaN NaN { NF golden}
_002_,_158_ NaN 0.000050 NaN NaN NaN { NF golden}
dpath.a_lt_b$in1[7],net46 NaN 0.000284 NaN NaN NaN { NF golden}
net55,net75 NaN 0.000106 NaN NaN NaN { NF golden}
_040_,_083_ NaN 0.000049 NaN NaN NaN { NF golden}
clknet_2_0_0_clk,net37 NaN 0.000000 NaN NaN NaN { NF golden}
clknet_2_0_0_clk,net36 NaN 0.000651 NaN NaN NaN { NF golden}
net55,net71 NaN 0.000216 NaN NaN NaN { NF golden}
_164_,net70 NaN 0.000145 NaN NaN NaN { NF golden}
net55,net70 NaN 0.000211 NaN NaN NaN { NF golden}
_164_,net68 NaN 0.000071 NaN NaN NaN { NF golden}
_132_,dpath.a_lt_b$in0[15] NaN 0.000290 NaN NaN NaN { NF golden}
_016_,dpath.a_lt_b$in0[13] NaN 0.000000 NaN NaN NaN { NF golden}
_105_,net81 NaN 0.000246 NaN NaN NaN { NF golden}
_077_,_153_ NaN 0.000000 NaN NaN NaN { NF golden}
dpath.a_lt_b$in1[7],net36 NaN 0.000360 NaN NaN NaN { NF golden}
_062_,dpath.a_lt_b$in0[10] NaN 0.000271 NaN NaN NaN { NF golden}
_038_,_065_ NaN 0.000279 NaN NaN NaN { NF golden}
net55,net64 NaN 0.000115 NaN NaN NaN { NF golden}
net20,req_msg[27] NaN 0.000000 NaN NaN NaN { NF golden}
net55,net61 NaN 0.000211 NaN NaN NaN { NF golden}
clknet_1_1_0_clk,net105 NaN 0.000344 NaN NaN NaN { NF golden}
req_msg[4],resp_msg[4] NaN 0.000000 NaN NaN NaN { NF golden}
_056_,_078_ NaN 0.000076 NaN NaN NaN { NF golden}
_105_,net74 NaN 0.000758 NaN NaN NaN { NF golden}
dpath.a_lt_b$in1[7],net30 NaN 0.000031 NaN NaN NaN { NF golden}
_065_,_085_ NaN 0.000000 NaN NaN NaN { NF golden}
reset,resp_rdy NaN 0.000000 NaN NaN NaN { NF golden}
_164_,net55 NaN 0.000000 NaN NaN NaN { NF golden}
_053_,net58 NaN 0.000158 NaN NaN NaN { NF golden}
_112_,dpath.a_lt_b$in0[12] NaN 0.000250 NaN NaN NaN { NF golden}
net19,req_msg[26] NaN 0.000090 NaN NaN NaN { NF golden}
_042_,dpath.a_lt_b$in1[7] NaN 0.000221 NaN NaN NaN { NF golden}
_052_,_147_ NaN 0.000001 NaN NaN NaN { NF golden}
clknet_1_0_0_clk,dpath.a_lt_b$in1[9] NaN 0.000125 NaN NaN NaN { NF golden}
_101_,dpath.a_lt_b$in0[1] NaN 0.000342 NaN NaN NaN { NF golden}
_027_,_160_ NaN 0.000000 NaN NaN NaN { NF golden}
_021_,_049_ NaN 0.000123 NaN NaN NaN { NF golden}
_147_,net74 NaN 0.000005 NaN NaN NaN { NF golden}
net57,net79 NaN 0.000000 NaN NaN NaN { NF golden}
_048_,dpath.a_lt_b$in0[3] NaN 0.000047 NaN NaN NaN { NF golden}
req_msg[5],resp_msg[5] NaN 0.000171 NaN NaN NaN { NF golden}
_112_,dpath.a_lt_b$in0[11] NaN 0.000042 NaN NaN NaN { NF golden}
dpath.a_lt_b$in0[5],net79 NaN 0.000000 NaN NaN NaN { NF golden}
_042_,dpath.a_lt_b$in1[6] NaN 0.000175 NaN NaN NaN { NF golden}
_105_,net56 NaN 0.000049 NaN NaN NaN { NF golden}
req_msg[16],req_msg[9] NaN 0.000070 NaN NaN NaN { NF golden}
_036_,net68 NaN 0.000000 NaN NaN NaN { NF golden}
_101_,dpath.a_lt_b$in0[0] NaN 0.000281 NaN NaN NaN { NF golden}
_112_,_137_ NaN 0.000076 NaN NaN NaN { NF golden}
_049_,dpath.a_lt_b$in1[2] NaN 0.000323 NaN NaN NaN { NF golden}
req_msg[1],req_msg[2] NaN 0.000000 NaN NaN NaN { NF golden}
_041_,_105_ NaN 0.000242 NaN NaN NaN { NF golden}
_147_,net60 NaN 0.000098 NaN NaN NaN { NF golden}
dpath.a_lt_b$in1[11],dpath.a_lt_b$in1[13] NaN 0.000256 NaN NaN NaN { NF golden}
_053_,net36 NaN 0.000235 NaN NaN NaN { NF golden}
dpath.a_lt_b$in0[5],net70 NaN 0.000641 NaN NaN NaN { NF golden}
_147_,net57 NaN 0.000000 NaN NaN NaN { NF golden}
_105_,_163_ NaN 0.000028 NaN NaN NaN { NF golden}
_015_,_101_ NaN 0.000110 NaN NaN NaN { NF golden}
resp_msg[1],resp_msg[2] NaN 0.000272 NaN NaN NaN { NF golden}
_078_,net68 NaN 0.000473 NaN NaN NaN { NF golden}
_105_,net42 NaN 0.000002 NaN NaN NaN { NF golden}
net48,resp_msg[5] NaN 0.000017 NaN NaN NaN { NF golden}
_105_,net40 NaN 0.000281 NaN NaN NaN { NF golden}
dpath.a_lt_b$in1[0],net84 NaN 0.000022 NaN NaN NaN { NF golden}
_105_,net36 NaN 0.000000 NaN NaN NaN { NF golden}
net19,resp_msg[10] NaN 0.000000 NaN NaN NaN { NF golden}
_095_,net34 NaN 0.000193 NaN NaN NaN { NF golden}
_127_,dpath.a_lt_b$in1[14] NaN 0.000010 NaN NaN NaN { NF golden}
_112_,_135_ NaN 0.000103 NaN NaN NaN { NF golden}
dpath.a_lt_b$in1[8],net102 NaN 0.000000 NaN NaN NaN { NF golden}
_078_,net55 NaN 0.000009 NaN NaN NaN { NF golden}
_011_,clknet_2_3_0_clk NaN 0.000022 NaN NaN NaN { NF golden}
req_msg[7],resp_msg[7] NaN 0.000000 NaN NaN NaN { NF golden}
net60,net79 NaN 0.000302 NaN NaN NaN { NF golden}
_095_,net26 NaN 0.000000 NaN NaN NaN { NF golden}
_030_,clknet_2_1_0_clk NaN 0.000449 NaN NaN NaN { NF golden}
_102_,_111_ NaN 0.000228 NaN NaN NaN { NF golden}
_147_,net36 NaN 0.000161 NaN NaN NaN { NF golden}
_154_,dpath.a_lt_b$in0[6] NaN 0.000076 NaN NaN NaN { NF golden}
req_msg[10],resp_msg[10] NaN 0.000000 NaN NaN NaN { NF golden}
net10,req_msg[18] NaN 0.000094 NaN NaN NaN { NF golden}
net60,net74 NaN 0.000007 NaN NaN NaN { NF golden}
dpath.a_lt_b$in1[10],net2 NaN 0.000082 NaN NaN NaN { NF golden}
_122_,_157_ NaN 0.000031 NaN NaN NaN { NF golden}
_173_,net68 NaN 0.000034 NaN NaN NaN { NF golden}
_123_,clknet_1_1_0_clk NaN 0.000071 NaN NaN NaN { NF golden}
dpath.a_lt_b$in1[11],dpath.a_lt_b$in1[8] NaN 0.000027 NaN NaN NaN { NF golden}
_105_,_160_ NaN 0.000201 NaN NaN NaN { NF golden}
_017_,_131_ NaN 0.000178 NaN NaN NaN { NF golden}
dpath.a_lt_b$in0[5],net36 NaN 0.000226 NaN NaN NaN { NF golden}
resp_msg[3],resp_msg[4] NaN 0.000000 NaN NaN NaN { NF golden}
_066_,_105_ NaN 0.000071 NaN NaN NaN { NF golden}
_041_,net102 NaN 0.000040 NaN NaN NaN { NF golden}
_078_,net36 NaN 0.000078 NaN NaN NaN { NF golden}
net61,net79 NaN 0.000056 NaN NaN NaN { NF golden}
_112_,dpath.a_lt_b$in0[7] NaN 0.000260 NaN NaN NaN { NF golden}
dpath.a_lt_b$in0[5],dpath.a_lt_b$in1[5] NaN 0.000189 NaN NaN NaN { NF golden}
dpath.a_lt_b$in1[11],net3 NaN 0.000103 NaN NaN NaN { NF golden}
_095_,_158_ NaN 0.000218 NaN NaN NaN { NF golden}
_131_,net42 NaN 0.000269 NaN NaN NaN { NF golden}
_112_,dpath.a_lt_b$in0[6] NaN 0.000181 NaN NaN NaN { NF golden}
dpath.a_lt_b$in1[10],net68 NaN 0.000369 NaN NaN NaN { NF golden}
_026_,dpath.a_lt_b$in1[7] NaN 0.000000 NaN NaN NaN { NF golden}
_018_,clknet_2_0_0_clk NaN 0.000022 NaN NaN NaN { NF golden}
net62,net79 NaN 0.000142 NaN NaN NaN { NF golden}
net22,resp_msg[11] NaN 0.000007 NaN NaN NaN { NF golden}
_173_,net41 NaN 0.000360 NaN NaN NaN { NF golden}
dpath.a_lt_b$in1[0],net36 NaN 0.000240 NaN NaN NaN { NF golden}
_037_,_038_ NaN 0.000032 NaN NaN NaN { NF golden}
_173_,net36 NaN 0.000013 NaN NaN NaN { NF golden}
_105_,dpath.a_lt_b$in1[8] NaN 0.000000 NaN NaN NaN { NF golden}
net10,net9 NaN 0.000143 NaN NaN NaN { NF golden}
_025_,dpath.a_lt_b$in0[6] NaN 0.000259 NaN NaN NaN { NF golden}
dpath.a_lt_b$in1[10],net55 NaN 0.000072 NaN NaN NaN { NF golden}
_112_,dpath.a_lt_b$in0[4] NaN 0.000000 NaN NaN NaN { NF golden}
_008_,_120_ NaN 0.000267 NaN NaN NaN { NF golden}
_052_,_137_ NaN 0.000294 NaN NaN NaN { NF golden}
_156_,net50 NaN 0.000150 NaN NaN NaN { NF golden}
_048_,clknet_2_2_0_clk NaN 0.000000 NaN NaN NaN { NF golden}
dpath.a_lt_b$in1[8],net82 NaN 0.000031 NaN NaN NaN { NF golden}
_173_,net22 NaN 0.000178 NaN NaN NaN { NF golden}
_111_,_112_ NaN 0.000649 NaN NaN NaN { NF golden}
dpath.a_lt_b$in1[8],net79 NaN 0.000000 NaN NaN NaN { NF golden}
_167_,dpath.a_lt_b$in1[11] NaN 0.000104 NaN NaN NaN { NF golden}
_066_,_101_ NaN 0.000000 NaN NaN NaN { NF golden}
dpath.a_lt_b$in0[11],net68 NaN 0.000008 NaN NaN NaN { NF golden}
clknet_0_clk,net61 NaN 0.000000 NaN NaN NaN { NF golden}
_105_,dpath.a_lt_b$in1[6] NaN 0.000230 NaN NaN NaN { NF golden}
dpath.a_lt_b$in1[8],net74 NaN 0.000082 NaN NaN NaN { NF golden}
_071_,net79 NaN 0.000240 NaN NaN NaN { NF golden}
_104_,_137_ NaN 0.000010 NaN NaN NaN { NF golden}
clknet_0_clk,net55 NaN 0.000139 NaN NaN NaN { NF golden}
dpath.a_lt_b$in1[8],net70 NaN 0.000067 NaN NaN NaN { NF golden}
_109_,net1 NaN 0.000032 NaN NaN NaN { NF golden}
_078_,_156_ NaN 0.000000 NaN NaN NaN { NF golden}
_045_,net36 NaN 0.000485 NaN NaN NaN { NF golden}
dpath.a_lt_b$in0[11],net55 NaN 0.000034 NaN NaN NaN { NF golden}
_174_,_175_ NaN 0.000134 NaN NaN NaN { NF golden}
net25,resp_msg[15] NaN 0.000119 NaN NaN NaN { NF golden}
dpath.a_lt_b$in1[8],net62 NaN 0.000106 NaN NaN NaN { NF golden}
_028_,net55 NaN 0.000296 NaN NaN NaN { NF golden}
net64,net70 NaN 0.000161 NaN NaN NaN { NF golden}
_101_,dpath.a_lt_b$in0[12] NaN 0.000000 NaN NaN NaN { NF golden}
net64,net66 NaN 0.000181 NaN NaN NaN { NF golden}
net64,net65 NaN 0.000031 NaN NaN NaN { NF golden}
_012_,net72 NaN 0.000290 NaN NaN NaN { NF golden}
_071_,net56 NaN 0.000000 NaN NaN NaN { NF golden}
net36,net9 NaN 0.000508 NaN NaN NaN { NF golden}
dpath.a_lt_b$in0[9],net102 NaN 0.000024 NaN NaN NaN { NF golden}
net36,net7 NaN 0.000006 NaN NaN NaN { NF golden}
dpath.a_lt_b$in0[11],net36 NaN 0.000091 NaN NaN NaN { NF golden}
_011_,dpath.a_lt_b$in1[8] NaN 0.000000 NaN NaN NaN { NF golden}
_140_,net37 NaN 0.000014 NaN NaN NaN { NF golden}
net36,net5 NaN 0.000264 NaN NaN NaN { NF golden}
_095_,dpath.a_lt_b$in1[3] NaN 0.000000 NaN NaN NaN { NF golden}
_097_,clknet_2_3_0_clk NaN 0.000168 NaN NaN NaN { NF golden}
net65,net72 NaN 0.000065 NaN NaN NaN { NF golden}
_158_,ctrl.state.out[2] NaN 0.000066 NaN NaN NaN { NF golden}
_165_,net70 NaN 0.000000 NaN NaN NaN { NF golden}
_028_,_162_ NaN 0.000296 NaN NaN NaN { NF golden}
clknet_0_clk,net23 NaN 0.000000 NaN NaN NaN { NF golden}
dpath.a_lt_b$in1[8],net36 NaN 0.000036 NaN NaN NaN { NF golden}
_106_,net80 NaN 0.000233 NaN NaN NaN { NF golden}
_039_,_065_ NaN 0.000000 NaN NaN NaN { NF golden}
dpath.a_lt_b$in0[11],net24 NaN 0.000071 NaN NaN NaN { NF golden}
_105_,dpath.a_lt_b$in1[2] NaN 0.000000 NaN NaN NaN { NF golden}
dpath.a_lt_b$in0[14],dpath.a_lt_b$in1[14] NaN 0.000410 NaN NaN NaN { NF golden}
_057_,_078_ NaN 0.000060 NaN NaN NaN { NF golden}
_058_,_105_ NaN 0.000310 NaN NaN NaN { NF golden}
_112_,_123_ NaN 0.000230 NaN NaN NaN { NF golden}
_106_,net73 NaN 0.000449 NaN NaN NaN { NF golden}
_067_,_112_ NaN 0.000131 NaN NaN NaN { NF golden}
_106_,net70 NaN 0.000279 NaN NaN NaN { NF golden}
_054_,net57 NaN 0.000000 NaN NaN NaN { NF golden}
_047_,_054_ NaN 0.000343 NaN NaN NaN { NF golden}
net66,net68 NaN 0.000114 NaN NaN NaN { NF golden}
_058_,_094_ NaN 0.000276 NaN NaN NaN { NF golden}
_045_,dpath.a_lt_b$in1[6] NaN 0.000454 NaN NaN NaN { NF golden}
_054_,net46 NaN 0.000147 NaN NaN NaN { NF golden}
dpath.a_lt_b$in0[6],net79 NaN 0.000049 NaN NaN NaN { NF golden}
_044_,dpath.a_lt_b$in0[6] NaN 0.000215 NaN NaN NaN { NF golden}
req_msg[9],resp_msg[0] NaN 0.000272 NaN NaN NaN { NF golden}
net14,req_msg[21] NaN 0.000181 NaN NaN NaN { NF golden}
_080_,net79 NaN 0.000490 NaN NaN NaN { NF golden}
dpath.a_lt_b$in1[1],net98 NaN 0.000006 NaN NaN NaN { NF golden}
_112_,_121_ NaN 0.000065 NaN NaN NaN { NF golden}
_165_,net38 NaN 0.000040 NaN NaN NaN { NF golden}
_065_,_066_ NaN 0.000129 NaN NaN NaN { NF golden}
dpath.a_lt_b$in1[1],net96 NaN 0.000000 NaN NaN NaN { NF golden}
net68,net86 NaN 0.000060 NaN NaN NaN { NF golden}
_039_,_062_ NaN 0.000259 NaN NaN NaN { NF golden}
_042_,_105_ NaN 0.000193 NaN NaN NaN { NF golden}
_054_,net36 NaN 0.000104 NaN NaN NaN { NF golden}
_051_,_112_ NaN 0.000000 NaN NaN NaN { NF golden}
net68,net81 NaN 0.000000 NaN NaN NaN { NF golden}
dpath.a_lt_b$in1[1],net90 NaN 0.000193 NaN NaN NaN { NF golden}
dpath.a_lt_b$in1[1],net87 NaN 0.000181 NaN NaN NaN { NF golden}
_106_,net42 NaN 0.000322 NaN NaN NaN { NF golden}
net68,net75 NaN 0.000065 NaN NaN NaN { NF golden}
_158_,dpath.a_lt_b$in1[7] NaN 0.000419 NaN NaN NaN { NF golden}
_040_,_061_ NaN 0.000205 NaN NaN NaN { NF golden}
clknet_2_0_0_clk,dpath.a_lt_b$in1[9] NaN 0.000106 NaN NaN NaN { NF golden}
_157_,dpath.a_lt_b$in0[7] NaN 0.000071 NaN NaN NaN { NF golden}
_132_,net73 NaN 0.000053 NaN NaN NaN { NF golden}
_115_,net98 NaN 0.000235 NaN NaN NaN { NF golden}
dpath.a_lt_b$in1[1],net79 NaN 0.000000 NaN NaN NaN { NF golden}
_056_,_057_ NaN 0.000425 NaN NaN NaN { NF golden}
_096_,net34 NaN 0.000117 NaN NaN NaN { NF golden}
_004_,net98 NaN 0.000235 NaN NaN NaN { NF golden}
_026_,clknet_2_2_0_clk NaN 0.000186 NaN NaN NaN { NF golden}
_000_,_102_ NaN 0.000223 NaN NaN NaN { NF golden}
_176_,dpath.a_lt_b$in1[15] NaN 0.000051 NaN NaN NaN { NF golden}
dpath.a_lt_b$in0[6],net49 NaN 0.000291 NaN NaN NaN { NF golden}
_018_,_132_ NaN 0.000203 NaN NaN NaN { NF golden}
_037_,net40 NaN 0.000266 NaN NaN NaN { NF golden}
_079_,net50 NaN 0.000323 NaN NaN NaN { NF golden}
_115_,clknet_2_2_0_clk NaN 0.000182 NaN NaN NaN { NF golden}
_034_,_112_ NaN 0.000088 NaN NaN NaN { NF golden}
_176_,dpath.a_lt_b$in1[14] NaN 0.000235 NaN NaN NaN { NF golden}
_028_,dpath.a_lt_b$in0[9] NaN 0.000088 NaN NaN NaN { NF golden}
_111_,dpath.a_lt_b$in1[15] NaN 0.000256 NaN NaN NaN { NF golden}
clknet_2_3_0_clk,dpath.a_lt_b$in1[12] NaN 0.000126 NaN NaN NaN { NF golden}
_078_,dpath.a_lt_b$in0[3] NaN 0.000368 NaN NaN NaN { NF golden}
_174_,net64 NaN 0.000131 NaN NaN NaN { NF golden}
_004_,net75 NaN 0.000007 NaN NaN NaN { NF golden}
_129_,_130_ NaN 0.000144 NaN NaN NaN { NF golden}
_061_,dpath.a_lt_b$in1[11] NaN 0.000014 NaN NaN NaN { NF golden}
_115_,net68 NaN 0.000356 NaN NaN NaN { NF golden}
_105_,net101 NaN 0.000098 NaN NaN NaN { NF golden}
dpath.a_lt_b$in1[1],net45 NaN 0.000070 NaN NaN NaN { NF golden}
net72,net85 NaN 0.000000 NaN NaN NaN { NF golden}
dpath.a_lt_b$in1[11],net68 NaN 0.000217 NaN NaN NaN { NF golden}
_035_,dpath.a_lt_b$in1[14] NaN 0.000007 NaN NaN NaN { NF golden}
net72,net79 NaN 0.000000 NaN NaN NaN { NF golden}
